trip_id,taxi_id,source_file,start_time,end_time,start_lon,start_lat,end_lon,end_lat,duration_min,distance_km,num_points,avg_speed_kmh,start_hour,start_weekday,is_weekend,start_date
57472,4432,4432.txt,2008-02-04 21:10:27,2008-02-04 21:40:37,116.28457,40.14627,116.28247,40.148,30.166666666666668,14.150281458583617,9,28.144206215967415,21,0,0,2008-02-04
57473,4432,4432.txt,2008-02-05 08:21:24,2008-02-05 13:46:57,116.29343,40.14293,116.26207,40.12447,325.55,118.84482578558709,107,21.903515733789664,8,1,0,2008-02-05
57477,4432,4432.txt,2008-02-05 18:10:02,2008-02-05 18:18:57,116.29308,40.14603,116.29341,40.14289,8.916666666666666,0.9956168999121281,4,6.699478205016189,18,1,0,2008-02-05
57478,4432,4432.txt,2008-02-06 08:13:02,2008-02-06 09:54:34,116.29343,40.14295,116.29551,40.14214,101.53333333333333,28.602707424440062,32,16.902453500982308,8,2,0,2008-02-06
57479,4432,4432.txt,2008-02-06 12:53:46,2008-02-06 13:17:19,116.29362,40.14456,116.29568,40.14143,23.55,5.344235455842915,10,13.615886511701694,12,2,0,2008-02-06
57481,4432,4432.txt,2008-02-06 20:54:41,2008-02-06 21:09:46,116.29396,40.14383,116.29346,40.14292,15.083333333333334,1.595605975917246,7,6.347161893151476,20,2,0,2008-02-06
57483,4432,4432.txt,2008-02-07 10:22:26,2008-02-07 10:37:31,116.28837,40.14595,116.24811,40.22111,15.083333333333334,10.372820355660718,7,41.262047823622744,10,3,0,2008-02-07
57484,4432,4432.txt,2008-02-07 11:30:41,2008-02-07 12:26:11,116.24811,40.22132,116.29591,40.14146,55.5,10.477105106089658,21,11.326600114691521,11,3,0,2008-02-07
57486,4432,4432.txt,2008-02-08 08:29:37,2008-02-08 09:09:20,116.29418,40.14295,116.29345,40.1429,39.71666666666667,5.783450762595479,17,8.737063678281043,8,4,0,2008-02-08
57487,4432,4432.txt,2008-02-08 10:45:57,2008-02-08 13:17:00,116.27815,40.14725,116.29589,40.14146,151.05,26.51664889025221,40,10.532929052731761,10,4,0,2008-02-08
57488,4432,4432.txt,2008-02-08 14:48:48,2008-02-08 16:08:23,116.2935,40.14281,116.62354,39.91168,79.58333333333333,51.242248650359095,26,38.632899506029894,14,4,0,2008-02-08
57489,4433,4433.txt,2008-02-02 17:45:44,2008-02-02 21:13:07,116.39644,39.89098,116.42035,39.91496,207.38333333333333,42.3893259616808,56,12.264049944711957,17,5,1,2008-02-02
57490,4433,4433.txt,2008-02-03 08:27:39,2008-02-03 10:26:52,116.45521,39.90671,116.41956,39.91051,119.21666666666667,20.73821648154092,19,10.437240225576305,8,6,1,2008-02-03
57491,4433,4433.txt,2008-02-03 11:00:26,2008-02-03 12:30:29,116.51598,39.90888,116.65788,39.9192,90.05,22.207823311876343,19,14.796994988479518,11,6,1,2008-02-03
57492,4433,4433.txt,2008-02-03 13:29:01,2008-02-03 13:49:06,116.65499,39.91898,116.65729,39.91961,20.083333333333332,1.7615578893898045,6,5.262745561662487,13,6,1,2008-02-03
57494,4433,4433.txt,2008-02-03 16:56:19,2008-02-03 17:46:35,116.65785,39.91901,116.63848,39.8995,50.266666666666666,3.471676445282287,14,4.143910876331643,16,6,1,2008-02-03
57495,4433,4433.txt,2008-02-03 18:39:58,2008-02-03 18:44:59,116.63326,39.90121,116.63247,39.89081,5.016666666666667,2.0443361350268447,3,24.450531847497146,18,6,1,2008-02-03
57498,4433,4433.txt,2008-02-03 22:11:28,2008-02-03 22:36:24,116.6365,39.89559,116.41973,39.91073,24.933333333333334,20.653949981192262,6,49.70201867131828,22,6,1,2008-02-03
57499,4433,4433.txt,2008-02-04 08:19:29,2008-02-04 13:45:40,116.42085,39.91425,116.41993,39.91075,326.18333333333334,91.64450809365272,95,16.857607129791518,8,0,0,2008-02-04
57500,4433,4433.txt,2008-02-04 17:28:20,2008-02-04 20:30:17,116.42842,39.91406,116.42007,39.92049,181.95,60.98020241047036,52,20.10888785176269,17,0,0,2008-02-04
57502,4433,4433.txt,2008-02-05 07:34:42,2008-02-05 18:55:22,116.4295,39.9061,116.41973,39.91066,680.6666666666666,165.39337021266758,173,14.579239293966781,7,1,0,2008-02-05
57504,4433,4433.txt,2008-02-06 09:02:09,2008-02-06 16:24:19,116.42871,39.91197,116.41972,39.91074,442.1666666666667,196.80391892432732,104,26.705394200059494,9,2,0,2008-02-06
57505,4433,4433.txt,2008-02-06 18:24:38,2008-02-06 18:39:43,116.61293,39.90475,116.66799,39.90823,15.083333333333334,21.509038590173166,5,85.56081649129658,18,2,0,2008-02-06
57506,4433,4433.txt,2008-02-06 20:25:47,2008-02-06 20:35:50,116.66794,39.90782,116.65156,39.90539,10.05,1.5930884168577055,3,9.510975623031078,20,2,0,2008-02-06
57507,4433,4433.txt,2008-02-06 21:52:41,2008-02-06 22:15:14,116.67334,39.90913,116.6515,39.90536,22.55,15.048405212733563,8,40.04010256159706,21,2,0,2008-02-06
57508,4433,4433.txt,2008-02-06 22:57:13,2008-02-06 23:20:03,116.64325,39.90622,116.66801,39.90829,22.833333333333332,3.7267858707493264,7,9.793013966932538,22,2,0,2008-02-06
57509,4433,4433.txt,2008-02-07 01:57:02,2008-02-07 02:33:24,116.66799,39.90802,116.41969,39.9108,36.36666666666667,22.417174802815403,8,36.985256319952086,1,3,0,2008-02-07
57510,4433,4433.txt,2008-02-07 10:53:29,2008-02-07 14:03:39,116.41979,39.91085,116.41963,39.91073,190.16666666666666,57.99312228594104,44,18.29756706655458,10,3,0,2008-02-07
57511,4433,4433.txt,2008-02-07 18:16:59,2008-02-07 20:52:16,116.42954,39.90648,116.4197,39.91075,155.28333333333333,56.24568496698833,45,21.732796595594934,18,3,0,2008-02-07
57513,4433,4433.txt,2008-02-08 09:08:14,2008-02-08 11:42:32,116.41971,39.91058,116.42807,39.86707,154.3,39.01142169185219,45,15.16970383351349,9,4,0,2008-02-08
57514,4433,4433.txt,2008-02-08 12:22:46,2008-02-08 14:18:24,116.35723,39.8818,116.41934,39.91072,115.63333333333334,32.80330165430917,22,17.021027090734076,12,4,0,2008-02-08
57515,4433,4433.txt,2008-02-08 16:22:01,2008-02-08 16:52:11,116.42016,39.92015,116.34293,40.00393,30.166666666666668,15.509526714888391,10,30.847677443976913,16,4,0,2008-02-08
57517,4434,4434.txt,2008-02-02 16:20:07,2008-02-02 17:01:18,116.45311,40.17501,116.23727,40.21186,41.18333333333333,21.735606353768567,7,31.666605776433368,16,5,1,2008-02-02
57519,4434,4434.txt,2008-02-02 22:47:30,2008-02-02 23:44:47,116.24033,40.19919,116.45939,40.13066,57.28333333333333,25.550268239946575,12,26.76199175554486,22,5,1,2008-02-02
57521,4434,4434.txt,2008-02-03 08:51:57,2008-02-03 15:27:23,116.49533,40.16857,116.19224,39.92438,395.43333333333334,81.96083050911626,63,12.436103423789032,8,6,1,2008-02-03
57522,4434,4434.txt,2008-02-03 18:48:40,2008-02-03 23:55:27,116.19233,39.92451,116.24663,40.2102,306.78333333333336,91.71274795665629,56,17.936974664201802,18,6,1,2008-02-03
57523,4434,4434.txt,2008-02-04 11:24:41,2008-02-04 19:51:41,116.24631,40.21045,116.48984,39.93014,507.0,114.88371243704371,92,13.595705613851328,11,0,0,2008-02-04
57524,4434,4434.txt,2008-02-04 20:32:05,2008-02-05 00:53:31,116.4956,39.92698,116.24631,40.21023,261.43333333333334,81.05917267217369,47,18.6034056878634,20,0,0,2008-02-04
57525,4434,4434.txt,2008-02-05 11:37:23,2008-02-05 11:57:30,116.25259,40.20989,116.22615,40.22302,20.116666666666667,3.710578864063418,5,11.067178053544577,11,1,0,2008-02-05
57526,4434,4434.txt,2008-02-05 12:53:53,2008-02-05 13:22:02,116.22701,40.22297,116.24647,40.21077,28.15,3.41420504693073,6,7.277168838928732,12,1,0,2008-02-05
57527,4434,4434.txt,2008-02-05 13:52:20,2008-02-05 16:16:10,116.24915,40.20793,116.56497,40.07155,143.83333333333334,50.30826349270014,25,20.986065883397508,13,1,0,2008-02-05
57528,4434,4434.txt,2008-02-05 16:50:30,2008-02-05 21:30:12,116.56412,40.07141,116.31692,40.03935,279.7,48.9170097541295,51,10.493459368064965,16,1,0,2008-02-05
57529,4434,4434.txt,2008-02-05 22:05:33,2008-02-05 22:41:41,116.32255,40.05344,116.2462,40.21062,36.13333333333333,23.686752310358955,8,39.332245533806386,22,1,0,2008-02-05
57530,4434,4434.txt,2008-02-06 11:11:16,2008-02-06 23:52:32,116.22413,40.21147,116.24652,40.21069,761.2666666666667,269.51453623897584,141,21.24205995403085,11,2,0,2008-02-06
57533,4434,4434.txt,2008-02-07 06:37:23,2008-02-07 19:54:27,116.24435,40.19919,116.43504,40.20207,797.0666666666667,369.0561128759682,133,27.781072397822967,6,3,0,2008-02-07
57535,4434,4434.txt,2008-02-08 10:56:11,2008-02-08 17:36:12,116.4435,40.1997,116.33097,40.03025,400.01666666666665,124.4599966473101,74,18.668221654527578,10,4,0,2008-02-08
57536,4435,4435.txt,2008-02-02 13:39:36,2008-02-02 15:22:11,116.38218,39.94253,116.26533,39.96935,102.58333333333333,20.082034509802547,13,11.74578785301205,13,5,1,2008-02-02
57537,4435,4435.txt,2008-02-02 16:56:49,2008-02-02 22:10:20,116.2648,39.97018,116.49113,40.01342,313.51666666666665,80.15541306011453,41,15.339933390910229,16,5,1,2008-02-02
57539,4435,4435.txt,2008-02-03 08:38:16,2008-02-03 10:43:10,116.50053,40.00555,116.37347,39.98562,124.9,42.149270081882676,20,20.247847917637795,8,6,1,2008-02-03
57540,4435,4435.txt,2008-02-03 11:14:27,2008-02-03 21:02:21,116.41013,40.00748,116.50065,40.00528,587.9,139.5060146844915,70,14.237729003350042,11,6,1,2008-02-03
57542,4435,4435.txt,2008-02-04 08:40:16,2008-02-04 21:34:54,116.49117,40.01378,116.82345,40.38787,774.6333333333333,239.60185228678597,110,18.558601235690638,8,0,0,2008-02-04
57544,4435,4435.txt,2008-02-05 17:01:36,2008-02-05 17:30:21,116.82772,40.432,116.82662,40.44185,28.75,7.74770438866682,5,16.1691222024351,17,1,0,2008-02-05
57545,4435,4435.txt,2008-02-05 18:34:08,2008-02-05 18:58:35,116.81562,40.4274,116.82663,40.42878,24.45,3.3159229587465044,4,8.137234254592649,18,1,0,2008-02-05
57548,4435,4435.txt,2008-02-06 19:52:20,2008-02-06 21:07:21,116.82748,40.43212,116.82767,40.4318,75.01666666666667,32.10970914467268,12,25.682060191251196,19,2,0,2008-02-06
57551,4435,4435.txt,2008-02-07 08:43:08,2008-02-07 09:13:08,116.82673,40.43135,116.02862,40.12163,30.0,1.8989827378254378,5,3.7979654756508756,8,3,0,2008-02-07
57552,4435,4435.txt,2008-02-07 10:56:39,2008-02-07 12:05:25,116.82747,40.43183,116.83865,40.42783,68.76666666666667,106.84084485223553,11,93.2203202782472,10,3,0,2008-02-07
57555,4435,4435.txt,2008-02-08 08:04:22,2008-02-08 08:41:36,116.82755,40.43188,116.85257,40.4101,37.233333333333334,17.299081568270637,7,27.876765284590107,8,4,0,2008-02-08
57556,4436,4436.txt,2008-02-02 13:36:10,2008-02-02 21:13:19,116.40555,39.90865,116.36121,39.92951,457.15,33.46302706807134,96,4.3919536784081386,13,5,1,2008-02-02
57557,4436,4436.txt,2008-02-02 21:53:33,2008-02-03 05:36:13,116.3611,39.93003,116.36127,39.92957,462.6666666666667,0.8838420791248474,81,0.11461928980005225,21,5,1,2008-02-02
57559,4436,4436.txt,2008-02-03 09:37:37,2008-02-03 15:25:33,116.36111,39.92965,116.40714,39.91695,347.93333333333334,11.548302327795717,70,1.9914681155424692,9,6,1,2008-02-03
57560,4436,4436.txt,2008-02-03 16:15:18,2008-02-04 07:28:37,116.40484,39.91856,116.43513,40.06915,913.3166666666667,23.459772867437028,158,1.5411810858368455,16,6,1,2008-02-03
57562,4436,4436.txt,2008-02-04 11:26:16,2008-02-04 15:36:13,116.43516,40.06938,116.40039,39.91407,249.95,21.780060730720706,37,5.228260227418453,11,0,0,2008-02-04
57563,4436,4436.txt,2008-02-04 16:06:23,2008-02-04 19:56:51,116.40475,39.90924,116.41964,39.94707,230.46666666666667,9.792665157728942,43,2.549435534265562,16,0,0,2008-02-04
57565,4436,4436.txt,2008-02-04 21:27:23,2008-02-05 01:58:07,116.41686,39.94471,116.37897,39.94548,270.73333333333335,3.7581253859554615,43,0.8328768400295286,21,0,0,2008-02-04
57566,4436,4436.txt,2008-02-05 02:33:20,2008-02-08 13:11:33,116.37887,39.94543,116.41919,39.94785,4958.216666666666,93.31399525890122,866,1.1292043272683538,2,1,0,2008-02-05
57567,4436,4436.txt,2008-02-08 14:30:07,2008-02-08 16:40:52,116.41941,39.94629,116.41916,39.94628,130.75,1.2956309492049904,26,0.5945533992527681,14,4,0,2008-02-08
57568,4436,4436.txt,2008-02-08 17:11:03,2008-02-08 17:31:10,116.4174,39.94613,116.41207,39.94398,20.116666666666667,1.2097487788111219,5,3.608198511781308,17,4,0,2008-02-08
57569,4437,4437.txt,2008-02-02 13:32:51,2008-02-02 22:42:29,116.45429,39.86699,116.75694,39.93892,549.6333333333333,166.76265033096894,201,18.204425410621873,13,5,1,2008-02-02
57570,4437,4437.txt,2008-02-03 10:17:46,2008-02-03 20:59:15,116.757,39.93891,116.7572,39.93897,641.4833333333333,115.20466458083487,222,10.775462924238237,10,6,1,2008-02-03
57571,4437,4437.txt,2008-02-04 11:12:11,2008-02-04 21:21:02,116.75715,39.93899,116.75693,39.93914,608.85,188.66035879181453,221,18.591806729915202,11,0,0,2008-02-04
57572,4437,4437.txt,2008-02-05 11:08:35,2008-02-05 21:46:49,116.757,39.93902,116.75726,39.93892,638.2333333333333,184.93509806640452,244,17.38565710134894,11,1,0,2008-02-05
57574,4437,4437.txt,2008-02-06 10:45:32,2008-02-07 01:29:00,116.75709,39.93924,116.75706,39.93928,883.4666666666667,211.08102694472709,325,14.335415352418831,10,2,0,2008-02-06
57575,4437,4437.txt,2008-02-07 11:11:34,2008-02-08 00:16:18,116.7549,39.93996,116.75697,39.93917,784.7333333333333,10.112313588666291,308,0.7731783391215412,11,3,0,2008-02-07
57576,4437,4437.txt,2008-02-08 10:56:51,2008-02-08 17:37:55,116.757,39.9392,116.70163,39.93762,401.06666666666666,24.708980410263763,118,3.6964897555248317,10,4,0,2008-02-08
57579,4438,4438.txt,2008-02-02 22:54:47,2008-02-02 23:16:10,116.22791,39.95038,116.24787,39.97039,21.383333333333333,3.7337150698967383,7,10.476519291993966,22,5,1,2008-02-02
57581,4438,4438.txt,2008-02-03 08:00:12,2008-02-03 08:53:19,116.23788,39.96564,116.33136,39.92688,53.11666666666667,19.362935986750152,12,21.87215862952637,8,6,1,2008-02-03
57582,4438,4438.txt,2008-02-04 07:51:32,2008-02-04 09:01:54,116.26788,39.96524,116.41969,39.93494,70.36666666666666,32.830216170692815,25,27.993552395664175,7,0,0,2008-02-04
57583,4438,4438.txt,2008-02-04 22:11:06,2008-02-04 22:30:01,116.23705,39.96598,116.27396,39.9618,18.916666666666668,19.89516930828476,5,63.103620713502316,22,0,0,2008-02-04
57584,4438,4438.txt,2008-02-04 23:04:10,2008-02-04 23:12:50,116.2679,39.96524,116.24018,39.97193,8.666666666666666,3.2461688432206874,4,22.473476606912453,23,0,0,2008-02-04
57585,4438,4438.txt,2008-02-05 07:52:28,2008-02-05 08:07:33,116.34905,39.9416,116.3044,39.9367,15.083333333333334,14.758605077566388,6,58.70826329197679,7,1,0,2008-02-05
57586,4438,4438.txt,2008-02-06 11:20:45,2008-02-06 11:54:00,116.26778,39.96526,116.27392,39.9627,33.25,5.049019728238277,10,9.111013043437492,11,2,0,2008-02-06
57587,4438,4438.txt,2008-02-06 23:51:56,2008-02-07 00:30:06,116.09241,39.82543,116.19485,39.81847,38.166666666666664,32.82244128368345,16,51.59859765120543,23,2,0,2008-02-06
57588,4438,4438.txt,2008-02-07 01:10:35,2008-02-07 01:30:41,116.19483,39.81834,116.09251,39.82532,20.1,11.13042714126342,9,33.225155645562445,1,3,0,2008-02-07
57589,4438,4438.txt,2008-02-07 07:05:44,2008-02-07 08:15:03,116.09245,39.82547,116.26783,39.96513,69.31666666666666,29.710197983619633,22,25.71693020943272,7,3,0,2008-02-07
57591,4438,4438.txt,2008-02-07 18:35:15,2008-02-07 18:40:17,116.23339,39.95379,116.23733,39.96588,5.033333333333333,4.9179868936166,3,58.62500932788,18,3,0,2008-02-07
57593,4439,4439.txt,2008-02-02 13:39:45,2008-02-02 20:24:21,116.43244,39.90594,116.45988,39.87651,404.6,136.21294409995636,143,20.19964568956347,13,5,1,2008-02-02
57595,4439,4439.txt,2008-02-03 07:45:20,2008-02-03 13:21:15,116.46119,39.87691,116.42565,39.90513,335.9166666666667,101.88587307379623,98,18.198419402910762,7,6,1,2008-02-03
57596,4439,4439.txt,2008-02-03 14:12:24,2008-02-03 20:00:43,116.43252,39.90638,116.46006,39.87659,348.31666666666666,87.61260548867013,116,15.091888595588902,14,6,1,2008-02-03
57597,4439,4439.txt,2008-02-04 07:09:34,2008-02-04 19:07:28,116.46158,39.87036,116.45978,39.87647,717.9,249.76790657853496,251,20.87487727359256,7,0,0,2008-02-04
57598,4439,4439.txt,2008-02-05 07:15:16,2008-02-05 12:37:00,116.46126,39.87678,116.45984,39.8764,321.73333333333335,79.19473394489124,122,14.769013789971428,7,1,0,2008-02-05
57599,4439,4439.txt,2008-02-06 07:42:57,2008-02-06 11:37:08,116.45992,39.87678,116.45983,39.8765,234.18333333333334,101.60905703850737,69,26.033207980828877,7,2,0,2008-02-06
57600,4439,4439.txt,2008-02-06 12:08:37,2008-02-06 13:01:28,116.46138,39.87681,116.33657,39.88675,52.85,13.325101929568246,14,15.12783568162904,12,2,0,2008-02-06
57601,4439,4439.txt,2008-02-06 15:14:34,2008-02-06 16:10:53,116.33533,39.88275,116.45983,39.87642,56.31666666666667,14.966087459961274,23,15.944928930411537,15,2,0,2008-02-06
57602,4439,4439.txt,2008-02-07 07:33:15,2008-02-07 12:42:00,116.46111,39.87676,116.45988,39.87644,308.75,137.23282946245666,112,26.66872799270413,7,3,0,2008-02-07
57603,4439,4439.txt,2008-02-08 07:25:21,2008-02-08 11:47:34,116.43802,39.90718,116.42554,39.90513,262.21666666666664,163.83555367374265,103,37.48859042938242,7,4,0,2008-02-08
57604,4439,4439.txt,2008-02-08 15:19:22,2008-02-08 15:49:32,116.42573,39.90494,116.45987,39.8764,30.166666666666668,9.139795578793759,13,18.178598941247255,15,4,0,2008-02-08
57605,444,444.txt,2008-02-02 13:44:53,2008-02-03 02:30:55,116.31683,39.95634,116.47273,39.9205,766.0333333333333,100.83959313891273,82,7.898318943912055,13,5,1,2008-02-02
57606,444,444.txt,2008-02-03 03:23:13,2008-02-04 20:39:24,116.47289,39.9205,116.49239,39.97054,2476.1833333333334,254.12525940856543,263,6.1576682789429675,3,6,1,2008-02-03
57607,444,444.txt,2008-02-04 21:19:24,2008-02-05 01:59:23,116.49238,39.97052,116.4727,39.9203,279.98333333333335,6.524708418967052,26,1.3982350323401027,21,0,0,2008-02-04
57608,444,444.txt,2008-02-05 02:49:22,2008-02-07 13:12:16,116.47273,39.92031,116.53764,39.91502,3502.9,199.7561128084697,354,3.421555502157693,2,1,0,2008-02-05
57609,444,444.txt,2008-02-07 16:29:48,2008-02-08 17:38:50,116.3878,39.95017,116.41429,39.96762,1509.0333333333333,186.2163649062311,170,7.404065667451922,16,3,0,2008-02-07
57610,4440,4440.txt,2008-02-02 13:31:31,2008-02-02 15:34:14,116.39693,39.92238,116.26462,39.97035,122.71666666666667,57.10778290749781,248,27.921773525328277,13,5,1,2008-02-02
57611,4440,4440.txt,2008-02-02 16:52:36,2008-02-02 23:02:53,116.26442,39.97035,116.32715,39.78587,370.28333333333336,140.99174186907433,643,22.846031000075058,16,5,1,2008-02-02
57612,4440,4440.txt,2008-02-03 11:47:22,2008-02-03 18:00:34,116.32727,39.78583,116.35303,39.89732,373.2,119.12833075382142,735,19.152464751418236,11,6,1,2008-02-03
57613,4440,4440.txt,2008-02-03 18:33:06,2008-02-03 23:07:03,116.35303,39.89737,116.32717,39.78583,273.95,87.40631456362938,494,19.143562233319084,18,6,1,2008-02-03
57614,4440,4440.txt,2008-02-04 15:40:25,2008-02-04 16:48:48,116.32715,39.78577,116.33248,39.88757,68.38333333333334,21.613910008588668,104,18.964191087233537,15,0,0,2008-02-04
57615,4440,4440.txt,2008-02-04 17:57:14,2008-02-04 18:40:53,116.33242,39.8878,116.3272,39.7858,43.65,21.485293076179396,77,29.533048901964808,17,0,0,2008-02-04
57618,4440,4440.txt,2008-02-05 11:33:57,2008-02-05 15:26:42,116.32732,39.7858,116.34915,39.89473,232.75,68.23582605903235,408,17.590331100072785,11,1,0,2008-02-05
57619,4440,4440.txt,2008-02-05 17:01:20,2008-02-05 17:24:23,116.34908,39.89452,116.32725,39.786,23.05,14.991407340409356,50,39.02318613555581,17,1,0,2008-02-05
57620,4440,4440.txt,2008-02-05 20:19:10,2008-02-05 21:31:00,116.32723,39.78578,116.32718,39.78582,71.83333333333333,34.2994617076589,127,28.649202354425068,20,1,0,2008-02-05
57621,4440,4440.txt,2008-02-06 01:45:54,2008-02-06 02:29:11,116.32727,39.78573,116.32717,39.78583,43.28333333333333,28.307438581659934,82,39.24019210395679,1,2,0,2008-02-06
57623,4440,4440.txt,2008-02-06 15:30:53,2008-02-06 16:10:05,116.32725,39.78577,116.37557,39.8792,39.2,16.62835605496071,66,25.45156539024598,15,2,0,2008-02-06
57628,4440,4440.txt,2008-02-07 03:42:04,2008-02-07 03:49:50,116.37542,39.87933,116.34175,39.86148,7.766666666666667,4.868203563473032,21,37.60843954614359,3,3,0,2008-02-07
57632,4440,4440.txt,2008-02-07 18:05:44,2008-02-07 18:23:58,116.327,39.78518,116.3754,39.87935,18.233333333333334,14.513883832293434,35,47.760495243378756,18,3,0,2008-02-07
57639,4440,4440.txt,2008-02-08 12:52:11,2008-02-08 13:21:53,116.3463,39.8607,116.36252,39.87367,29.7,11.373270823672433,30,22.976304694287744,12,4,0,2008-02-08
57640,4440,4440.txt,2008-02-08 15:02:08,2008-02-08 15:21:23,116.36277,39.87455,116.32695,39.78522,19.25,14.325890953905075,51,44.6521276485353,15,4,0,2008-02-08
57641,4440,4440.txt,2008-02-08 16:31:57,2008-02-08 17:00:48,116.32697,39.78533,116.32702,39.7853,28.85,11.796098041044152,72,24.532612910317127,16,4,0,2008-02-08
57642,4441,4441.txt,2008-02-02 13:46:00,2008-02-02 14:10:07,116.43968,39.9857,116.407,40.05998,24.116666666666667,12.023120506724077,29,29.91239379696384,13,5,1,2008-02-02
57644,4441,4441.txt,2008-02-02 15:26:32,2008-02-02 17:08:37,116.407,40.05998,116.8182,40.14738,102.08333333333333,40.99884352393622,53,24.097279458966597,15,5,1,2008-02-02
57645,4441,4441.txt,2008-02-02 18:01:43,2008-02-02 18:44:32,116.8181,40.14733,116.83142,40.15265,42.81666666666667,3.7188890576089904,33,5.211366526816802,18,5,1,2008-02-02
57646,4441,4441.txt,2008-02-02 19:34:59,2008-02-02 19:54:33,116.83105,40.15252,116.82005,40.14108,19.566666666666666,3.451724542927771,33,10.584504560936947,19,5,1,2008-02-02
57647,4441,4441.txt,2008-02-02 21:34:42,2008-02-02 22:12:26,116.81938,40.1421,116.83162,40.15305,37.733333333333334,2.9081435165815215,11,4.624256475129627,21,5,1,2008-02-02
57650,4441,4441.txt,2008-02-03 03:24:36,2008-02-03 04:02:32,116.83138,40.15257,116.83168,40.15243,37.93333333333333,8.117446832372242,75,12.839546835035181,3,6,1,2008-02-03
57653,4441,4441.txt,2008-02-03 13:25:56,2008-02-03 14:58:34,116.4594,39.89942,116.45787,39.89937,92.63333333333334,45.09145940420294,26,29.206414871380098,13,6,1,2008-02-03
57655,4441,4441.txt,2008-02-03 19:19:56,2008-02-03 22:00:13,116.56525,40.07138,116.49732,39.9519,160.28333333333333,60.43502083074399,274,22.62307112308187,19,6,1,2008-02-03
57656,4441,4441.txt,2008-02-04 03:04:07,2008-02-04 03:43:10,116.49683,39.95155,116.49763,39.95192,39.05,4.319068578308001,34,6.636212924416904,3,0,0,2008-02-04
57659,4441,4441.txt,2008-02-04 08:07:35,2008-02-04 09:56:49,116.49732,39.95197,116.42413,39.90713,109.23333333333333,12.521492960678497,40,6.877841723900304,8,0,0,2008-02-04
57660,4441,4441.txt,2008-02-04 10:45:18,2008-02-04 14:28:03,116.3457,39.91708,116.45733,39.9448,222.75,48.06999189126337,296,12.948145963976666,10,0,0,2008-02-04
57665,4441,4441.txt,2008-02-04 18:25:34,2008-02-04 20:12:43,116.491,40.00003,116.83133,40.15278,107.15,71.0306366497155,112,39.77450489018133,18,0,0,2008-02-04
57666,4441,4441.txt,2008-02-05 03:15:36,2008-02-05 03:22:08,116.82562,40.10698,116.83153,40.15268,6.533333333333333,5.5611459057029675,14,51.07174811359869,3,1,0,2008-02-05
57668,4441,4441.txt,2008-02-05 10:56:36,2008-02-05 12:50:02,116.36937,39.96665,116.33265,39.96947,113.43333333333334,77.03556398955135,209,40.747580129648085,10,1,0,2008-02-05
57672,4441,4441.txt,2008-02-05 16:59:11,2008-02-05 17:09:54,116.348,39.88778,116.35785,39.86852,10.716666666666667,11.868005618691036,21,66.44606567229818,16,1,0,2008-02-05
57673,4441,4441.txt,2008-02-05 18:11:07,2008-02-05 18:31:03,116.45578,39.90283,116.45592,39.905,19.933333333333334,9.43621723624435,8,28.403329473645197,18,1,0,2008-02-05
57674,4441,4441.txt,2008-02-06 01:18:16,2008-02-06 01:35:24,116.83173,40.1526,116.83173,40.1528,17.133333333333333,42.234835377753775,3,147.90409276256185,1,2,0,2008-02-06
57677,4441,4441.txt,2008-02-06 08:28:46,2008-02-06 09:45:33,116.83192,40.15267,116.83173,40.15265,76.78333333333333,23.47204562448556,21,18.341516007846323,8,2,0,2008-02-06
57678,4441,4441.txt,2008-02-06 18:40:03,2008-02-06 19:51:23,116.82025,40.14122,116.82002,40.14108,71.33333333333333,5.968286838080055,35,5.020054349786962,18,2,0,2008-02-06
57679,4441,4441.txt,2008-02-07 06:16:14,2008-02-07 09:14:33,116.83178,40.15272,116.63635,40.31947,178.31666666666666,2.025177179718226,26,0.6814317082891498,6,3,0,2008-02-07
57680,4441,4441.txt,2008-02-07 15:38:04,2008-02-07 16:13:51,116.82892,40.15452,116.82885,40.15418,35.78333333333333,5.948958152260341,36,9.974964763920461,15,3,0,2008-02-07
57682,4442,4442.txt,2008-02-02 13:36:51,2008-02-02 15:02:19,116.58785,40.05545,116.31724,39.89082,85.46666666666667,21.165794923136,13,14.858982395337287,13,5,1,2008-02-02
57683,4442,4442.txt,2008-02-02 15:43:09,2008-02-02 16:33:29,116.327,39.92278,116.30648,39.92641,50.333333333333336,6.080895941296122,5,7.248750128697363,15,5,1,2008-02-02
57684,4442,4442.txt,2008-02-02 17:07:13,2008-02-02 21:20:07,116.34256,39.88414,116.58184,40.07496,252.9,53.23631682058346,67,12.630205651383976,17,5,1,2008-02-02
57685,4442,4442.txt,2008-02-03 08:57:33,2008-02-03 10:12:26,116.37804,39.89835,116.46367,39.90745,74.88333333333334,45.44593981355058,20,36.41339490958871,8,6,1,2008-02-03
57686,4442,4442.txt,2008-02-03 11:00:00,2008-02-03 11:25:07,116.45601,39.95078,116.58278,40.06484,25.116666666666667,22.524162846987892,11,53.80689200342164,11,6,1,2008-02-03
57687,4442,4442.txt,2008-02-03 12:39:54,2008-02-03 13:35:12,116.55153,40.0286,116.45529,39.89108,55.3,45.670783868601966,13,49.55238756087013,12,6,1,2008-02-03
57688,4442,4442.txt,2008-02-03 15:59:20,2008-02-03 17:19:45,116.30429,39.92403,116.27332,39.97074,80.41666666666667,24.875344308264868,14,18.559842385441144,15,6,1,2008-02-03
